artist,birth_date,birth_place,death_date,artist_age,title,winning_bid,low_est,high_est,auction_date,category,style,size,medium,area_or_vol,auction_dt_age
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,8400.0,10000.0,13335.0,2014-12-02,painting,figurative, 14.5 x 11.5 in,gouache on paper pasted on mountboard ,166.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,21000.0,16670.0,25000.0,2014-12-02,painting,figurative, 13.5 x 20 in, tempera on paper pasted on mountboard ,270.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,8000.0,5000.0,6670.0,2014-12-02,painting,figurative, 8 x 9 in,gouache on paper pasted on mountboard ,72.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Sita in Ashokavana),15000.0,3335.0,6670.0,2014-09-04,painting,figurative, 13 x 17.5 in, tempera on board ,227.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,22000.0,8335.0,10000.0,2014-09-04,painting,figurative, 26.5 x 14 in, tempera on card ,371.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,26000.0,16670.0,20000.0,2014-09-04,painting,landscape, 20 x 15.5 in, tempera on cardboard ,310.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,29508.0,14755.0,19675.0,2014-02-15,painting,figurative, 30.5 x 23.5 in, gouache on board ,716.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,31475.0,13115.0,16395.0,2014-02-15,painting,figurative, 23.5 x 19.5 in, tempera on board ,458.25,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Dancer,12804.0,6670.0,10000.0,2013-12-01,painting,figurative, 14 x 10 in, tempera on card paper pasted on mountboard ,140.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,6804.0,6670.0,8335.0,2013-12-01,painting,figurative, 18.5 x 14.5 in, gouache on board ,268.25,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,10200.0,10000.0,13335.0,2013-12-01,painting,figurative, 15.5 x 15 in, tempera on card paper ,232.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,14100.0,6670.0,8335.0,2013-12-01,painting,landscape, 17.5 x 20 in, watercolour on board ,350.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Dancing Girl,12900.0,5000.0,6670.0,2013-12-01,painting,figurative, 25.5 x 15.5 in, tempera on card ,395.25,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1817.0,1475.0,2210.0,2019-04-01,,, 3.75 in x 4.75 in,pen on paper pasted on cardboard ,17.8125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,,1326.0,2945.0,4415.0,2019-04-01,,, 5.2 x 3.5 in, pen on paper pasted on paper ,18.2,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1512.0,2145.0,3575.0,2019-03-12,,, 5.25 in x 9.5 in,ink on cardboard ,49.875,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1186.0,2145.0,3575.0,2019-02-26,,, 7.75 in x 5 in,ink on paper pasted on paper ,38.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1216.0,2175.0,3625.0,2019-01-01,,, 8.5 in x 2.75 in,ink on paper ,23.375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1800.0,2145.0,3575.0,2018-12-01,,, 4.25 in x 6.5 in,pen on paper pasted on board ,27.625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,6000.0,7355.0,10295.0,2018-07-01,,, 16 in x 12 in, tempera on cardboard ,192.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,9225.0,9375.0,12500.0,2018-04-01,,, 11.25 in x 15.25 in, tempera on cardboard ,171.5625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1178.0,2345.0,3125.0,2018-04-01,,, 3.75 in x 3.75 in,pen on paper pasted on cardboard ,14.0625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,870.0,2345.0,3125.0,2018-04-01,,, 4 in x 5.25 in,pen on paper pasted on paper ,21.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,CHRIST,13935.0,9375.0,12500.0,2017-10-01,,, 15.5 in x 10.75 in,gouache on cardboard ,166.625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1122.0,2345.0,3125.0,2017-10-01,,, 8.25 in x 6.5 in, pen on paper pasted on paper ,53.625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1782.0,2345.0,3125.0,2017-10-01,,, 5.25 in x 3.5 in, pen on paper pasted on paper ,18.375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1312.0,2385.0,3175.0,2017-08-01,,, 6.5 in x 5.5 in,pen on paper pasted on handmade paper ,35.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,,1263.0,3175.0,3970.0,2017-08-01,,, 4.5 in x 7 in, pen on paper pasted on handmade paper ,31.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1320.0,2815.0,3440.0,2017-07-01,,, 5.5 in x 7.25 in,pen on mountboard pasted on handmade paper ,39.875,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1950.0,2345.0,3125.0,2017-07-01,,, 4.5 in x 6 in, pen on paper pasted on handmade paper ,27.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1429.0,2345.0,3125.0,2017-04-01,,, 4.75 in x 3.75 in,pen on paper ,17.8125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1215.0,2345.0,3125.0,2017-04-01,,, 5 in x 3.25 in,pen on paper pasted on cardboard ,16.25,85.0
6 books on jamini roy,1887-01-01,,1972-01-01,85.0,JAMINI ROY,841.0,770.0,925.0,2017-04-01,,, 9 x 7.5 in," 44-page stapled catalogue with 4-page personal recollections of jamini roy by thomas needham and 61 exhibits, many illustrated in colour or b&w ",67.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,4182.0,7465.0,10450.0,2017-01-01,,, 16.5 in x 7.5 in, tempera on handmade paper ,123.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,4878.0,6065.0,9095.0,2016-08-01,,, 18 in x 11.5 in, gouache on card paper ,207.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,BASTRA HARAN AND GOPINIS,6678.0,10610.0,13640.0,2016-04-01,,, 21.75 in x 15.5 in, tempera on paper ,337.125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,9164.0,6065.0,9095.0,2016-01-01,,, 15.75 x 10.5 in,tempera on board pasted on mount board ,165.375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,10010.0,6250.0,9375.0,2015-11-01,,, 11 in x 16.5 in,gouache on paper ,181.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,1609.0,2345.0,3125.0,2015-11-01,,, 5 in x 7 in,ink on paper pasted on mountboard ,35.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,881.0,2345.0,3125.0,2015-11-01,,, 4.5 in x 7 in,ink on paper pasted on mountboard ,31.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,660.0,2345.0,3125.0,2015-11-01,,, 5.5 in x 3 in, ink on paper pasted on mountboard ,16.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,KING ON ELEPHANT,11705.0,7940.0,11115.0,2015-08-01,,, 9.5 in x 14 in, tempera on paper ,133.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,4762.0,6350.0,9525.0,2015-08-01,,, 16 in x 9 in,tempera on box board ,144.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,8219.0,7940.0,11115.0,2015-08-01,,, 9.5 in x 13 in,tempera on cardboard ,123.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,2265.0,1430.0,1905.0,2015-07-01,,, 4 in x 5.5 in,tempera on paper pasted on paper ,22.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,UNTITLED,10839.0,8065.0,11295.0,2015-05-01,,, 9 in x 12.5 in, gouache on boxboard ,112.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,"UNTITLED, 1951",7829.0,11295.0,14520.0,2015-05-01,,, 26.5 in x 13 in, tempera on boxboard ,344.5,85.0
kamlesh kumar roy,,,,,"THE BUS (MADHUBANI PAINTING), 2009",330.0,310.0,385.0,2015-11-01,,, 22.5 in x 30.5 in, ink on handmade paper ,686.25,
khagen roy,,,,,Chaitanya Series,,3200.0,4200.0,2001-12-01,painting,figurative, 13.5 x 20 in, gouache on paper ,270.0,
prosanto roy,1908-04-25,,1973-12-19,65.0,Mountainscape,3200.0,3700.0,4800.0,2001-12-01,painting,landscape, 12.5 x 7.75 in, wash on paper ,96.875,65.0
prosanto roy,1908-04-25,,1973-12-19,65.0,"UNTITLED, 1980",3453.0,5175.0,6900.0,2014-07-01,,, 10.5 in x 7 in, wash on paper pasted on mountboard ,73.5,65.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Rural Scene and  Village scene,,1000.0,1500.0,2002-12-01,painting,landscape, 10.5 x 14 in, watercolor on paper ,147.0,76.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Mistress of the Moon,,11500.0,13500.0,2002-05-01,painting,figurative, 60 x 48 in, mixed media on canvas ,2880.0,76.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Untitled,750.0,525.0,625.0,2002-05-01,painting,landscape, 15 x 11 in, watercolour on paper ,165.0,76.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Untitled,450.0,525.0,625.0,2002-05-01,painting,figurative, 15 x 11 in, watercolour on paper ,165.0,76.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Village Scene,685.0,650.0,850.0,2001-12-01,painting,landscape, 11 x 15 in, watercolour on paper ,165.0,75.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Radha Series,,4800.0,5800.0,2001-12-01,painting,figurative, 36 x 36 in, charcoal on canvas ,1296.0,75.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Mistress of the Moon,,7400.0,9500.0,2001-12-01,painting,figurative, 36 x 48 in, mixed media on canvas ,1728.0,75.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Radha,1900.0,1800.0,2000.0,2001-12-01,painting,figurative, 15 x 10 in, mixed media on board ,150.0,75.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Untitled,1400.0,1400.0,4000.0,2000-12-01,painting,figurative, 20.75 x 16.5 in, gouache on paper ,342.375,74.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Untitled,,1400.0,1600.0,2000-12-01,painting,figurative, 20.75 x 16.5 in, charcoal on paper ,342.375,74.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,Untitled,900.0,1000.0,1200.0,2000-12-01,painting,figurative, 12.25 x 10.25 in, oil on canvas ,125.5625,74.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,"UNTITLED, 2001",2670.0,3125.0,4690.0,2017-10-01,,, 14.5 in x 10.75 in, mixed media on canvas ,155.875,91.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,"UNTITLED, 2010",3369.0,2275.0,3035.0,2016-08-01,,, 19.25 in x 15.25 in, mixed media on canvas ,293.5625,90.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,"UNTITLED, 2005",1846.0,3080.0,4620.0,2015-10-01,,, 20 in x 30 in, dry pastel on cardboard ,600.0,89.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,"UNTITLED, 1997",540.0,1590.0,3175.0,2015-08-01,,, 17.5 in x 11 in, watercolour on mountboard ,192.5,89.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,"RADHA AND IMAGE, 2006",2752.0,6350.0,7940.0,2015-08-01,,, 51 in x 38 in, charcoal on canvas ,1938.0,89.0
suhas roy,1926-01-01,"Dhaka, Bangladesh",,93.0,"UNTITLED, 1964",1312.0,1590.0,3175.0,2015-07-01,,, 14 in x 11 in, watercolour on handmade paper ,154.0,89.0
sumit roy,,,,,SHAKTIMAN,990.0,1180.0,1765.0,2019-04-01,,, 50 in x 50 in,acrylic on canvas ,2500.0,
ram kumari and rubi kumari,,,,,TREE OF LIFE (MADHUBANI PAINTING),95.0,225.0,295.0,2016-02-01,,, 30.25 x 22.5 in, acrylic and natural pigment on handmade paper ,680.625,
t a rust,,,,,VIEWS OF MUSSOORIE [SET OF 6],,345.0,485.0,2018-10-01,,, 11 x 8.3 in, silver gelatin print ,91.30000000000001,
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,108912.0,75760.0,106065.0,2018-06-01,painting,still life, 23.75 x 19.5 in, oil on canvas ,463.125,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled (Boats in harbor),62040.0,50000.0,70000.0,2018-06-01,painting,landscape, 19 x 14.75 in, oil on board ,280.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Star that Beckons,600000.0,390625.0,546875.0,2018-03-13,painting,landscape, 48 x 38.25 in, oil on canvas ,1836.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Treeline II,,312500.0,468750.0,2018-03-13,painting,landscape, 36.25 x 60.25 in, oil on canvas ,2184.0625,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,5928.0,4690.0,7815.0,2017-12-01,drawing,figurative, 12.75 x 8 in, pencil on paper pasted on paper ,102.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,80000.0,79370.0,111115.0,2017-09-21,painting,still life, 24 x 19.25 in, oil on canvas ,462.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Down To A Sunless Sea,152381.0,79370.0,111115.0,2017-09-21,painting,landscape, 39.25 x 29.25 in, oil on canvas ,1148.0625,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,323810.0,277780.0,357145.0,2017-09-21,painting,landscape, 49.5 x 35.25 in, oil on canvas ,1744.875,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Down To A Sunless Sea,172727.0,75760.0,106065.0,2017-02-16,painting,landscape, 39.25 x 29.25 in, oil on canvas ,1148.0625,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Stag-Antlered Trees,327273.0,181820.0,227275.0,2016-09-08,painting,landscape, 40 x 30 in, oil on canvas ,1200.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,100000.0,45455.0,60610.0,2016-09-08,painting,figurative, 21 x 17.25 in, oil on canvas ,362.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Long Dark Land,,303035.0,378790.0,2016-09-08,painting,landscape, 29.5 x 49.5 in, oil on canvas ,1460.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Green Cape,564706.0,367650.0,514710.0,2016-02-24,painting,landscape, 29.5 x 49.5 in, oil on canvas ,1460.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,11471.0,7355.0,10295.0,2016-02-24,drawing,figurative, 13 x 8 in, pencil on paper pasted on mountboard ,104.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Of Cliff and Fall III,212308.0,184620.0,276925.0,2015-09-10,painting,landscape, 55 x 33.5 in, oil on canvas ,1842.5,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,"Rice Fields, Palni Hills - II",,200000.0,276925.0,2015-09-10,painting,landscape, 40 x 60 in, oil on canvas ,2400.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Plum - Dark Twilight,110769.0,61540.0,92310.0,2015-09-10,painting,landscape, 26 x 35 in, oil on canvas ,910.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Cape and Promontory,334426.0,196725.0,295085.0,2015-02-12,painting,landscape, 52.5 x 39 in, oil on canvas ,2047.5,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Treescape,108197.0,98365.0,131150.0,2015-02-12,painting,landscape, 21.5 x 29.5 in, oil on masonite ,634.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,8400.0,6670.0,10000.0,2014-12-02,drawing,figurative, 15.5 x 11.5 in, pencil on paper ,178.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Flight into Egypt - I,500000.0,133335.0,150000.0,2014-09-04,painting,landscape, 50 x 29 in, oil on canvas ,1450.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,7536.0,6780.0,10170.0,2014-06-01,painting,figurative, 16.5 x 21 in, charcoal on paper pasted on mountboard ,346.5,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,15276.0,8475.0,11865.0,2014-03-01,painting,figurative, 15.5 x 7.5 in, mixed media on paper ,116.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,4488.0,4240.0,5935.0,2014-03-01,drawing,figurative, 19.5 x 13 in, pencil on paper ,253.5,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Bundi Courtyard,118033.0,40985.0,57380.0,2014-02-15,painting,figurative, 25 x 31 in, oil on canvas ,775.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Nude,68852.0,32790.0,40985.0,2014-02-15,painting,figurative, 17.5 x 23 in, oil on canvas ,402.5,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Intervening Seas,112008.0,108335.0,141670.0,2013-12-01,painting,landscape, 44.5 x 44.5 in, oil on canvas ,1980.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Cascade,,98365.0,131150.0,2013-09-01,painting,landscape, 50 x 50 in, oil on canvas ,2500.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,27720.0,24595.0,29510.0,2013-09-01,painting,abstract, 34.5 x 22.5 in, oil on paper pasted on cloth ,776.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Of Cliff and Fall III,144000.0,120000.0,150000.0,2013-06-01,painting,landscape, 55 x 33.5 in, oil on canvas ,1842.5,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,"The Waterpump, Jaipur",114000.0,80000.0,100000.0,2013-06-01,painting,figurative, 23 x 31 in, oil on canvas ,713.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,204000.0,115385.0,153850.0,2013-03-01,painting,landscape, 60 x 44 in, oil on canvas ,2640.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,6888.0,6485.0,8335.0,2012-08-01,drawing,figurative, 19.5 x 16 in, charcoal on paper pasted on board ,312.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,,2225.0,3335.0,2012-08-01,drawing,landscape, 7 x 10.5 in, pen and ink on paper ,73.5,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,,6485.0,8335.0,2012-08-01,painting,figurative, 21 x 17 in, charcoal on paper ,357.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,6300.0,8000.0,10000.0,2012-01-01,drawing,figurative, 19 x 13 in, pencil on paper ,247.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,,8000.0,10000.0,2011-12-01,drawing,figurative, 19.5 x 13 in, pencil on paper ,253.5,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,A Rose is a Rose is a Rose III,84000.0,70000.0,90000.0,2011-12-01,painting,abstract, 29.5 x 49.5 in, oil on canvas ,1460.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Inland Seas II,200609.0,86960.0,108700.0,2011-09-01,painting,landscape, 32 x 53 in, oil on canvas ,1696.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Flight of Cranes II,172200.0,120000.0,150000.0,2011-09-01,painting,landscape, 35.5 x 59.5 in, oil on canvas ,2112.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Bangle Sellers,201250.0,150000.0,200000.0,2011-06-01,painting,figurative, 31.5 x 25.5 in, oil on canvas ,803.25,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,,6900.0,9200.0,2011-04-01,drawing,figurative, 19.5 x 16 in, charcoal on paper pasted on board ,312.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,5287.0,4600.0,6900.0,2011-04-01,drawing,figurative, 12.5 x 8 in, pencil on paper pasted on board ,100.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Abandoned Beach,144808.0,113640.0,136365.0,2011-03-01,painting,landscape, 32 x 53.5 in, oil on canvas ,1712.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,9810.0,9095.0,11365.0,2011-03-01,drawing,figurative, 17 x 21 in, charcoal on paper pasted on board ,357.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,8947.0,9095.0,11365.0,2011-03-01,drawing,figurative, 17 x 21 in, charcoal on paper pasted on board ,357.0,89.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Thundercloud,83241.0,34885.0,41865.0,2010-12-01,painting,landscape, 34 x 37 in, oil on canvas ,1258.0,88.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,"a) Nude Study, Woman Reclining b) Woman with Golden Necklace",20446.0,13955.0,18605.0,2010-12-01,painting,figurative, 12.5 x 16 in, watercolour on paper ,200.0,88.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Wayfarers - II,213440.0,155560.0,200000.0,2010-09-01,painting,figurative, 58 x 38 in, oil on canvas ,2204.0,88.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Icarus,258762.0,133335.0,177780.0,2010-09-01,painting,figurative, 41.5 x 35.5 in, oil on canvas ,1473.25,88.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Casuarina Line I,374900.0,88890.0,111115.0,2010-06-01,painting,landscape, 29 x 49 in, acrylic on canvas ,1421.0,88.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,"The Faraglioni, Capri",17480.0,6500.0,8500.0,2010-06-01,painting,figurative, 20.5 x 14 in, watercolour on paper ,287.0,88.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Cannas in Blue Pot,36800.0,17025.0,19150.0,2009-06-01,painting,figurative, 29.5 x 22 in, oil on paper ,649.0,87.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,"Dark Silhouettes, The Moon",146625.0,125000.0,150000.0,2008-06-01,painting,figurative, 51.5 x 35.5 in, oil on canvas ,1828.25,86.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Capri Hillside,25300.0,20000.0,25000.0,2007-12-01,painting,landscape, 21.25 x 14.25 in, watercolour on paper ,302.8125,85.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The Faraglioni,23000.0,20000.0,25000.0,2007-12-01,painting,landscape, 21.25 x 14.25 in, watercolour on paper ,302.8125,85.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,13618.0,11845.0,14475.0,2007-12-01,painting,figurative, 19 x 13 in, graphite on paper ,247.0,85.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Munger Sky - II,143750.0,112500.0,137500.0,2007-06-01,painting,landscape, 45.5 x 39.5 in, oil on canvas ,1797.25,85.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Citron Orb,,125000.0,150000.0,2007-06-01,painting,landscape, 50 x 36 in, oil on canvas ,1800.0,85.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,The City - IV,222750.0,125000.0,150000.0,2006-12-01,painting,landscape, 35.75 x 59.75 in, oil on canvas ,2136.0625,84.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Seated Nude - I,47850.0,25000.0,30000.0,2006-12-01,painting,figurative, 25 x 19 in, oil on paper ,475.0,84.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,On the Brink of the Forest,117150.0,58140.0,69770.0,2006-12-01,painting,landscape, 35 x 23.5 in, oil on canvas pasted on board ,822.5,84.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Untitled,41557.0,16300.0,18650.0,2006-05-01,painting,figurative, 20.5 x 29.5 in, charcoal on paper ,604.75,84.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Black Lillies,79750.0,35000.0,40000.0,2005-12-01,painting,abstract, 40 x 22 in, oil on canvas ,880.0,83.0
jehangir sabavala,1922-01-01,India,2011-09-02,89.0,Leaves a Violin...,51482.0,23260.0,27910.0,2005-05-01,painting,still life, 25 x 31 in, oil on canvas ,775.0,83.0
